Num,FIFO_Queue_Num,FIFO_Num,Time[us],Pressure_Raw,Temp_Raw,X+[s],Pressure[hPa],Temp[C],Alt_Sea[m],Alt[m],ohsima_sea_press,max_alt[m]
299,9,11,783172757,3947280,1983,2.322551,963.6914063,19.83,531.0883551,112.2363969,,
300,9,12,783186809,3946777,1982,2.336603,963.5686035,19.82,532.1757363,113.3237781,,
301,9,13,783200862,3946451,1982,2.350656,963.4890137,19.82,532.8923184,114.0403601,,
302,9,14,783214916,3946080,1982,2.36471,963.3984375,19.82,533.7079008,114.8559426,,
303,9,15,783228970,3945124,1982,2.378764,963.1650391,19.82,535.8099302,116.957972,,
304,9,16,783243022,3944857,1982,2.392816,963.0998535,19.82,536.3971116,117.5451534,,
305,9,17,783257075,3944131,1982,2.406869,962.9226074,19.82,537.9939563,119.1419981,,
306,9,18,783271128,3944165,1983,2.420922,962.9309082,19.83,537.937526,119.0855678,,
307,9,19,783285181,3943332,1983,2.434975,962.7275391,19.83,539.7701932,120.9182349,,
308,9,20,783299235,3943038,1983,2.449029,962.6557617,19.83,540.4171269,121.5651687,,
309,9,21,783313287,3941552,1983,2.463081,962.2929688,19.83,543.6878814,124.8359232,,
310,9,22,783327340,3941976,1982,2.477134,962.3964844,19.82,542.735963,123.8840047,,
311,9,23,783341394,3941888,1983,2.491188,962.375,19.83,542.9482015,124.0962433,,
312,9,24,783355446,3940571,1983,2.50524,962.0534668,19.83,545.8479121,126.9959538,,
313,9,25,783369500,3940229,1982,2.519294,961.9699707,19.82,546.5824441,127.7304859,,
314,9,26,783383553,3939987,1983,2.533347,961.9108887,19.83,547.1341058,128.2821476,,
315,9,27,783397605,3939254,1982,2.547399,961.7319336,19.82,548.7300464,129.8780881,,
316,9,28,783411658,3939298,1982,2.561452,961.7426758,19.82,548.6331153,129.7811571,,
317,9,29,783425711,3938491,1982,2.575505,961.5456543,19.82,550.4111241,131.5591659,,
318,9,30,783439764,3937847,1982,2.589558,961.3884277,19.82,551.8303171,132.9783589,,
320,10,0,783445221,3936796,1982,2.595015,961.1318359,19.82,554.1470159,135.2950576,,
319,9,31,783453816,3937395,1982,2.60361,961.2780762,19.82,552.8265617,133.9746034,,
321,10,1,783459259,3935838,1982,2.609053,960.8979492,19.82,556.2593579,137.4073997,,
322,10,2,783473299,3936078,1982,2.623093,960.956543,19.82,555.7301125,136.8781542,,
323,10,3,783487337,3934862,1982,2.637131,960.659668,19.82,558.4120185,139.5600602,,
324,10,4,783501376,3934389,1982,2.65117,960.5441895,19.82,559.4554935,140.6035352,,
325,10,5,783515415,3934153,1982,2.665209,960.4865723,19.82,559.9761838,141.1242255,,
326,10,6,783529454,3933330,1983,2.679248,960.2856445,19.83,561.8114475,142.9594893,,
327,10,7,783543493,3932726,1983,2.693287,960.1381836,19.83,563.1446085,144.2926502,,
328,10,8,783557532,3932240,1983,2.707326,960.0195313,19.83,564.2174944,145.3655361,,
329,10,9,783571571,3931196,1983,2.721365,959.7646484,19.83,566.522746,147.6707878,,
330,10,10,783585609,3931250,1983,2.735403,959.777832,19.83,566.403491,147.5515328,,
331,10,11,783599664,3930339,1983,2.749458,959.5554199,19.83,568.4156285,149.5636702,,
332,10,12,783613716,3929373,1983,2.76351,959.3195801,19.83,570.5498516,151.6978934,,
333,10,13,783627768,3928669,1982,2.777562,959.1477051,19.82,572.0860938,153.2341356,,
334,10,14,783641822,3927908,1982,2.791616,958.9619141,19.82,573.7681432,154.916185,,
335,10,15,783655876,3928174,1983,2.80567,959.0268555,19.83,573.1997199,154.3477617,,
336,10,16,783669928,3926678,1983,2.819722,958.6616211,19.83,576.5073278,157.6553696,,
337,10,17,783683981,3926786,1982,2.833775,958.6879883,19.82,576.2488238,157.3968656,,
338,10,18,783698034,3925331,1982,2.847828,958.3327637,19.82,579.4670059,160.6150477,,
339,10,19,783712087,3924692,1983,2.861881,958.1767578,19.83,580.9006279,162.0486697,,
340,10,20,783726141,3924445,1983,2.875935,958.1164551,19.83,581.4472103,162.595252,,
341,10,21,783740194,3923997,1982,2.889988,958.0070801,19.82,582.418807,163.5668487,,
342,10,22,783754246,3922680,1982,2.90404,957.6855469,19.82,585.3341632,166.482205,,
343,10,23,783768300,3922400,1982,2.918094,957.6171875,19.82,585.954131,167.1021727,,
344,10,24,783782352,3921695,1983,2.932146,957.4450684,19.83,587.5354083,168.68345,,
345,10,25,783796405,3920783,1982,2.946199,957.2224121,19.82,589.5354755,170.6835173,,
346,10,26,783810458,3919646,1982,2.960252,956.9448242,19.82,592.054765,173.2028068,,
347,10,27,783824510,3919908,1983,2.974304,957.0087891,19.83,591.4943545,172.6423963,,
348,10,28,783838564,3919572,1983,2.988358,956.9267578,19.83,592.2389738,173.3870156,,
349,10,29,783852617,3918529,1983,3.002411,956.6721191,19.83,594.5508802,175.698922,,
350,10,30,783866670,3918017,1983,3.016464,956.5471191,19.83,595.6860438,176.8340856,,
352,11,0,783872130,3916227,1982,3.021924,956.1101074,19.82,599.6356028,180.7836446,,
351,10,31,783880723,3917509,1982,3.030517,956.4230957,19.82,596.792143,177.9401848,,
353,11,1,783886169,3915601,1982,3.035963,955.9572754,19.82,601.0244655,182.1725072,,
354,11,2,783900208,3914815,1982,3.050002,955.7653809,19.82,602.7686833,183.9167251,,
355,11,3,783914247,3914176,1982,3.064041,955.609375,19.82,604.1869996,185.3350414,,
356,11,4,783928286,3913334,1982,3.07808,955.4038086,19.82,606.0563131,187.2043549,,
357,11,5,783942326,3913839,1983,3.09212,955.5270996,19.83,604.95576,186.1038017,,
358,11,6,783956364,3913369,1983,3.106158,955.4123535,19.83,605.9992845,187.1473263,,
359,11,7,783970403,3911639,1982,3.120197,954.9899902,19.82,609.8208132,190.968855,,
360,11,8,783984443,3911832,1982,3.134237,955.0371094,19.82,609.3920731,190.5401149,,
361,11,9,783998481,3911181,1983,3.148275,954.8781738,19.83,610.8591887,192.0072304,,
362,11,10,784012521,3910271,1982,3.162315,954.6560059,19.82,612.8604808,194.0085225,,
363,11,11,784026574,3909955,1982,3.176368,954.5788574,19.82,613.5628062,194.7108479,,
364,11,12,784040626,3909784,1982,3.19042,954.5371094,19.82,613.9428902,195.0909319,,
365,11,13,784054678,3908218,1983,3.204472,954.1547852,19.83,617.4456546,198.5936964,,
366,11,14,784068732,3907595,1982,3.218526,954.0026855,19.82,618.8101583,199.9582001,,
367,11,15,784082784,3906654,1983,3.232578,953.7729492,19.83,620.9246742,202.0727159,,
368,11,16,784096837,3906110,1983,3.246631,953.6401367,19.83,622.1351565,203.2831983,,
369,11,17,784110891,3906258,1982,3.260685,953.6762695,19.82,621.7845908,202.9326325,,
370,11,18,784124945,3905493,1982,3.274739,953.489502,19.82,623.4870362,204.635078,,
371,11,19,784138997,3903930,1982,3.288791,953.1079102,19.82,626.9666002,208.114642,,
372,11,20,784153050,3904190,1983,3.302844,953.1713867,19.83,626.4090516,207.5570934,,
373,11,21,784167103,3903282,1982,3.316897,952.949707,19.82,628.4096696,209.5577114,,
374,11,22,784181156,3901645,1983,3.33095,952.5500488,19.83,632.0780459,213.2260876,,
375,11,23,784195209,3901107,1983,3.345003,952.4187012,19.83,633.2770058,214.4250476,,
376,11,24,784209262,3900215,1982,3.359056,952.2009277,19.82,635.2436234,216.3916651,,
377,11,25,784223315,3899776,1982,3.373109,952.09375,19.82,636.2223356,217.3703774,,
378,11,26,784237368,3898984,1983,3.387162,951.9003906,19.83,638.010139,219.1581808,,
379,11,27,784251420,3898174,1982,3.401214,951.7026367,19.82,639.7949679,220.9430097,,
380,11,28,784265473,3897582,1982,3.415267,951.5581055,19.82,641.1156338,222.2636756,,
381,11,29,784279526,3897013,1982,3.42932,951.4191895,19.82,642.3852151,223.5332568,,
382,11,30,784293579,3896134,1982,3.443373,951.2045898,19.82,644.3469176,225.4949594,,
384,12,0,784299038,3895043,1982,3.448832,950.9382324,19.82,646.7824825,227.9305243,,
383,11,31,784307631,3895702,1983,3.457425,951.0991211,19.83,645.3332504,226.4812922,,
385,12,1,784313076,3894476,1982,3.46287,950.7998047,19.82,648.0485826,229.1966244,,
386,12,2,784327116,3893720,1982,3.47691,950.6152344,19.82,649.7370573,230.8850991,,
387,12,3,784341155,3893172,1982,3.490949,950.4814453,19.82,650.9612221,232.1092639,,
388,12,4,784355195,3892478,1982,3.504989,950.3120117,19.82,652.5118274,233.6598692,,
389,12,5,784369234,3891525,1983,3.519028,950.0793457,19.83,654.663998,235.8120398,,
390,12,6,784383272,3890907,1982,3.533066,949.9284668,19.82,656.0231309,237.1711727,,
391,12,7,784397312,3890465,1982,3.547106,949.8205566,19.82,657.0113384,238.1593802,,
392,12,8,784411352,3889694,1982,3.561146,949.6323242,19.82,658.735432,239.8834738,,
393,12,9,784425391,3889031,1983,3.575185,949.470459,19.83,660.2408791,241.3889208,,
394,12,10,784439430,3887970,1983,3.589224,949.2114258,19.83,662.6146922,243.762734,,
395,12,11,784453483,3887508,1982,3.603277,949.0986328,19.82,663.6259306,244.7739724,,
396,12,12,784467535,3887237,1982,3.617329,949.0324707,19.82,664.2324373,245.3804791,,
397,12,13,784481589,3886504,1982,3.631383,948.8535156,19.82,665.8731669,247.0212087,,
398,12,14,784495643,3885687,1982,3.645437,948.6540527,19.82,667.7023543,248.850396,,
399,12,15,784509696,3884863,1982,3.65949,948.4528809,19.82,669.5476777,250.6957194,,
400,12,16,784523748,3884448,1982,3.673542,948.3515625,19.82,670.4772342,251.6252759,,
401,12,17,784537802,3883575,1983,3.687596,948.1384277,19.83,672.4560009,253.6040427,,
402,12,18,784551854,3883193,1983,3.701648,948.045166,19.83,673.3120035,254.4600453,,
403,12,19,784565906,3882321,1983,3.7157,947.8322754,19.83,675.2663956,256.4144374,,
404,12,20,784579960,3881755,1983,3.729754,947.6940918,19.83,676.5352371,257.6832789,,
405,12,21,784594013,3880823,1983,3.743807,947.4665527,19.83,678.6250461,259.7730879,,
406,12,22,784608065,3880106,1983,3.757859,947.2915039,19.83,680.2331706,261.3812123,,
407,12,23,784622119,3879279,1983,3.771913,947.0895996,19.83,682.088448,263.2364897,,
408,12,24,784636172,3878512,1982,3.785966,946.9023438,19.82,683.7862034,264.9342452,,
409,12,25,784650224,3877792,1982,3.800018,946.7265625,19.82,685.4021474,266.5501892,,
410,12,26,784664278,3877408,1983,3.814072,946.6328125,19.83,686.2875546,267.4355964,,
411,12,27,784678330,3876815,1983,3.828124,946.4880371,19.83,687.6189346,268.7669764,,
412,12,28,784692383,3876259,1983,3.842177,946.3522949,19.83,688.8674639,270.0155056,,
413,12,29,784706436,3875473,1983,3.85623,946.1604004,19.83,690.6328348,271.7808765,,
414,12,30,784720488,3874808,1983,3.870282,945.9980469,19.83,692.1267702,273.274812,,
416,13,0,784725946,3872585,1983,3.87574,945.4553223,19.83,697.1229989,278.2710407,,
415,12,31,784734542,3873927,1983,3.884336,945.782959,19.83,694.1064238,275.2544656,,
417,13,1,784739985,3871882,1983,3.889779,945.2836914,19.83,698.7037133,279.8517551,,
418,13,2,784754024,3871282,1983,3.903818,945.137207,19.83,700.0530997,281.2011415,,
419,13,3,784768063,3870259,1983,3.917857,944.8874512,19.83,702.3543776,283.5024194,,
420,13,4,784782101,3869639,1983,3.931895,944.736084,19.83,703.7494438,284.8974856,,
421,13,5,784796141,3868884,1983,3.945935,944.5517578,19.83,705.4486338,286.5966756,,
422,13,6,784810180,3868169,1983,3.959974,944.3771973,19.83,707.0581643,288.2062061,,
423,13,7,784824218,3867652,1983,3.974012,944.2509766,19.83,708.2221993,289.3702411,,
424,13,8,784838258,3866880,1983,3.988052,944.0625,19.83,709.9607163,291.1087581,,
425,13,9,784852296,3866103,1983,4.00209,943.8728027,19.83,711.7109103,292.8589521,,
426,13,10,784866336,3865406,1983,4.01613,943.7026367,19.83,713.2812604,294.4293021,,
427,13,11,784880389,3864614,1983,4.030183,943.5092773,19.83,715.0660558,296.2140976,,
428,13,12,784894441,3864049,1983,4.044235,943.3713379,19.83,716.3395661,297.4876079,,
429,13,13,784908495,3863330,1983,4.058289,943.1958008,19.83,717.960513,299.1085548,,
430,13,14,784922548,3862669,1983,4.072342,943.0344238,19.83,719.4510188,300.5990606,,
431,13,15,784936600,3861948,1983,4.086394,942.8583984,19.83,721.0771664,302.2252082,,
432,13,16,784950652,3861271,1982,4.100446,942.6931152,19.82,722.5797411,303.7277829,,
433,13,17,784964706,3860681,1982,4.1145,942.5490723,19.82,723.9109317,305.0589735,,
434,13,18,784978758,3859848,1983,4.128552,942.3457031,19.83,725.8155782,306.96362,,
435,13,19,784992811,3859311,1982,4.142605,942.2145996,19.82,727.0029356,308.1509773,,
436,13,20,785006865,3858507,1982,4.156659,942.0183105,19.82,728.8181213,309.9661631,,
437,13,21,785020918,3857860,1983,4.170712,941.8603516,19.83,730.3041029,311.4521447,,
438,13,22,785034971,3857186,1983,4.184765,941.6958008,19.83,731.8264912,312.974533,,
439,13,23,785049024,3856679,1983,4.198818,941.5720215,19.83,732.9718793,314.119921,,
440,13,24,785063077,3855705,1982,4.212871,941.3342285,19.82,735.1476994,316.2957412,,
441,13,25,785077129,3855129,1983,4.226923,941.1936035,19.83,736.4746704,317.6227122,,
442,13,26,785091183,3854717,1983,4.240977,941.0930176,19.83,737.4060169,318.5540587,,
443,13,27,785105236,3853893,1983,4.25503,940.8918457,19.83,739.2690653,320.4171071,,
444,13,28,785119288,3853323,1983,4.269082,940.7526855,19.83,740.558102,321.7061438,,
445,13,29,785133341,3852442,1983,4.283135,940.5375977,19.83,742.5509018,323.6989435,,
446,13,30,785147394,3851656,1983,4.297188,940.3457031,19.83,744.3292718,325.4773136,,
448,14,0,785152855,3850351,1983,4.302649,940.0270996,19.83,747.2828632,328.430905,,
447,13,31,785161446,3851157,1983,4.31124,940.223877,19.83,745.4585121,326.6065538,,
449,14,1,785166893,3849559,1983,4.316687,939.8337402,19.83,749.0759687,330.2240104,,
450,14,2,785180933,3849036,1983,4.330727,939.7060547,19.83,750.2602929,331.4083347,,
451,14,3,785194972,3848288,1982,4.344766,939.5234375,19.82,751.9287929,333.0768347,,
452,14,4,785209010,3847629,1983,4.358804,939.3625488,19.83,753.4473706,334.5954123,,
453,14,5,785223050,3846878,1983,4.372844,939.1791992,19.83,755.1490723,336.297114,,
454,14,6,785237089,3846365,1983,4.386883,939.0539551,19.83,756.3117137,337.4597554,,
455,14,7,785251128,3845683,1983,4.400922,938.8874512,19.83,757.8576553,339.005697,,
456,14,8,785265167,3845061,1983,4.414961,938.7355957,19.83,759.2678748,340.4159166,,
457,14,9,785279207,3844285,1982,4.429001,938.5461426,19.82,761.0016537,342.1496955,,
458,14,10,785293245,3843471,1982,4.443039,938.3474121,19.82,762.847973,343.9960147,,
459,14,11,785307299,3842766,1983,4.457093,938.175293,19.83,764.473527,345.6215688,,
460,14,12,785321351,3842336,1983,4.471145,938.0703125,19.83,765.4492896,346.5973313,,
461,14,13,785335404,3841574,1983,4.485198,937.8842773,19.83,767.1787509,348.3267926,,
462,14,14,785349457,3841029,1983,4.499251,937.7512207,19.83,768.415952,349.5639938,,
463,14,15,785363510,3840345,1983,4.513304,937.5842285,19.83,769.9689919,351.1170336,,
464,14,16,785377563,3839549,1983,4.527357,937.3898926,19.83,771.7767452,352.924787,,
465,14,17,785391616,3838791,1983,4.54141,937.204834,19.83,773.4986135,354.6466553,,
466,14,18,785405668,3838177,1983,4.555462,937.0549316,19.83,774.8936689,356.0417107,,
467,14,19,785419721,3837510,1983,4.569515,936.8920898,19.83,776.4094454,357.5574872,,
468,14,20,785433774,3836817,1983,4.583568,936.7229004,19.83,777.9846399,359.1326817,,
469,14,21,785447827,3836365,1983,4.597621,936.6125488,19.83,779.0122219,360.1602637,,
470,14,22,785461879,3835565,1983,4.611673,936.4172363,19.83,780.8313045,361.9793462,,
471,14,23,785475933,3834993,1983,4.625727,936.2775879,19.83,782.1322254,363.2802671,,
472,14,24,785489986,3834135,1983,4.63978,936.0681152,19.83,784.0840398,365.2320816,,
473,14,25,785504038,3833515,1983,4.653832,935.916748,19.83,785.4947654,366.6428072,,
474,14,26,785518092,3832898,1983,4.667886,935.7661133,19.83,786.8989346,368.0469764,,
475,14,27,785532145,3832248,1983,4.681939,935.6074219,19.83,788.3784962,369.526538,,
476,14,28,785546197,3831492,1983,4.695991,935.4228516,19.83,790.099716,371.2477577,,
477,14,29,785560250,3831007,1982,4.710044,935.3044434,19.82,791.1771451,372.3251869,,
478,14,30,785574302,3830414,1982,4.724096,935.159668,19.82,792.5276956,373.6757374,,
480,15,0,785579763,3828067,1983,4.729557,934.5866699,19.83,797.9026371,379.0506788,,
479,14,31,785588356,3829569,1983,4.73815,934.9533691,19.83,794.4797203,375.6277621,,
481,15,1,785593802,3827563,1983,4.743596,934.463623,19.83,799.0515638,380.1996056,,
482,15,2,785607842,3826778,1983,4.757636,934.2719727,19.83,800.8414216,381.9894634,,
483,15,3,785621880,3826278,1982,4.771674,934.1499023,19.82,801.954313,383.1023547,,
484,15,4,785635919,3825430,1982,4.785713,933.9428711,19.82,803.8885412,385.036583,,
485,15,5,785649959,3824730,1982,4.799753,933.7719727,19.82,805.4855765,386.6336183,,
486,15,6,785663999,3823994,1982,4.813793,933.5922852,19.82,807.1651202,388.313162,,
487,15,7,785678037,3823483,1982,4.827831,933.4675293,19.82,808.3314428,389.4794846,,
488,15,8,785692077,3822585,1982,4.841871,933.248291,19.82,810.381516,391.5295577,,
489,15,9,785706115,3822156,1982,4.855909,933.1435547,19.82,811.3610962,392.509138,,
490,15,10,785720155,3821217,1982,4.869949,932.9143066,19.82,813.5056693,394.6537111,,
491,15,11,785734208,3820886,1982,4.884002,932.8334961,19.82,814.2617865,395.4098283,,
492,15,12,785748261,3820271,1983,4.898055,932.6833496,19.83,815.6947053,396.842747,,
493,15,13,785762314,3819597,1982,4.912108,932.5187988,19.82,817.2070466,398.3550884,,
494,15,14,785776368,3819131,1982,4.926162,932.4050293,19.82,818.2721099,399.4201516,,
495,15,15,785790420,3818785,1982,4.940214,932.3205566,19.82,819.063008,400.2110497,,
496,15,16,785804473,3817945,1982,4.954267,932.1154785,19.82,820.9834623,402.1315041,,
497,15,17,785818526,3817316,1982,4.96832,931.9619141,19.82,822.4218461,403.5698879,,
498,15,18,785832578,3816403,1982,4.982372,931.7390137,19.82,824.5101771,405.6582188,,
499,15,19,785846631,3815713,1982,4.996425,931.5705566,19.82,826.0888283,407.2368701,,
500,15,20,785860685,3815127,1982,5.010479,931.4274902,19.82,827.4298047,408.5778465,,
501,15,21,785874738,3814575,1982,5.024532,931.2927246,19.82,828.6932013,409.8412431,,
502,15,22,785888791,3813909,1982,5.038585,931.130127,19.82,830.2178065,411.3658482,,
503,15,23,785902845,3813291,1983,5.052639,930.979248,19.83,831.6611999,412.8092417,,
504,15,24,785916897,3812695,1983,5.066691,930.8337402,19.83,833.0261398,414.1741815,,
505,15,25,785930951,3812314,1983,5.080745,930.7407227,19.83,833.8988267,415.0468685,,
506,15,26,785945004,3811573,1983,5.094798,930.5598145,19.83,835.596397,416.7444388,,
507,15,27,785959057,3811023,1982,5.108851,930.4255371,19.82,836.8280923,417.9761341,,
508,15,28,785973109,3810348,1983,5.122903,930.2607422,19.83,838.4036332,419.551675,,
509,15,29,785987163,3809862,1982,5.136957,930.1420898,19.82,839.4890045,420.6370462,,
510,15,30,786001216,3809056,1982,5.15101,929.9453125,19.82,841.3368548,422.4848966,,
512,16,0,786006672,3807861,1983,5.156466,929.6535645,19.83,844.1062013,425.2542431,,
511,15,31,786015268,3808366,1982,5.165062,929.7768555,19.82,842.9191312,424.0671729,,
513,16,1,786020710,3807349,1983,5.170504,929.5285645,19.83,845.2807423,426.4287841,,
514,16,2,786034750,3806509,1983,5.184544,929.3234863,19.83,847.2081308,428.3561726,,
515,16,3,786048788,3805905,1982,5.198582,929.1760254,19.82,848.5653636,429.7134054,,
516,16,4,786062827,3805438,1983,5.212621,929.0620117,19.83,849.6662855,430.8143273,,
517,16,5,786076867,3804780,1983,5.226661,928.9013672,19.83,851.1769327,432.3249745,,
518,16,6,786090906,3803998,1983,5.2407,928.7104492,19.83,852.9726656,434.1207074,,
519,16,7,786104944,3803644,1982,5.254738,928.6240234,19.82,853.7565708,434.9046125,,
520,16,8,786118983,3802850,1983,5.268777,928.4301758,19.83,855.6096527,436.7576945,,
521,16,9,786133022,3802206,1983,5.282816,928.2729492,19.83,857.089353,438.2373948,,
522,16,10,786147060,3801480,1982,5.296854,928.0957031,19.82,858.728509,439.8765508,,
523,16,11,786161114,3800851,1982,5.310908,927.9421387,19.82,860.1743115,441.3223532,,
